domain	nc	size	name
Bacteria	0.919749	587619	UP000051639_148604.acs
Bacteria	0.896073	1030146	UP000051640_1736324.acs
Bacteria	0.899467	1203151	UP000051641_1736562.acs
Bacteria	0.937669	1108007	UP000051643_270918.acs
Bacteria	0.928006	611575	UP000051645_81857.acs
Bacteria	0.900717	1742311	UP000051648_1736464.acs
Bacteria	0.899055	1035812	UP000051650_1736478.acs
Bacteria	0.950502	375957	UP000051655_1616.acs
Bacteria	0.924243	753840	UP000051658_1449336.acs
Bacteria	0.910094	2313105	UP000051660_722472.acs
Bacteria	0.948248	409936	UP000051665_1655598.acs
Bacteria	0.895964	347666	UP000051668_1703766.acs
Bacteria	0.942839	572218	UP000051672_1423727.acs
Bacteria	0.88333	2129499	UP000051677_1778.acs
Bacteria	0.926072	689515	UP000051679_1291052.acs
Bacteria	0.938726	1013264	UP000051681_340021.acs
Bacteria	0.866219	1044136	UP000051685_1703387.acs
Bacteria	0.940946	586335	UP000051686_1423777.acs
Bacteria	0.890027	1211724	UP000051694_1736607.acs
Bacteria	0.927265	536333	UP000051697_1423778.acs
Bacteria	0.896415	1577883	UP000051699_1736571.acs
Bacteria	0.906975	1174455	UP000051702_1736521.acs
Bacteria	0.933135	1331561	UP000051708_1736297.acs
Bacteria	0.927237	589955	UP000051712_1122149.acs
Bacteria	0.877887	910484	UP000051714_1703401.acs
Bacteria	0.900883	1278386	UP000051715_1736401.acs
Bacteria	0.907087	1987081	UP000051719_1736509.acs
Bacteria	0.891047	913754	UP000051720_1736285.acs
Bacteria	0.917693	2116404	UP000051722_1736234.acs
Bacteria	0.907053	1268991	UP000051726_1704277.acs
Bacteria	0.910609	1964093	UP000051728_1736489.acs
Bacteria	0.919476	1601365	UP000051729_1736533.acs
Bacteria	0.923385	735279	UP000051733_1423813.acs
Bacteria	0.918504	981173	UP000051738_1736549.acs
Bacteria	0.92743	1606351	UP000051744_1735684.acs
Bacteria	0.959006	563926	UP000051758_1655592.acs
Bacteria	0.89698	2002829	UP000051759_1736318.acs
Bacteria	0.909891	1539745	UP000051760_1736272.acs
Bacteria	0.892741	708628	UP000051763_1703358.acs
Bacteria	0.895699	775821	UP000051768_1736516.acs
Bacteria	0.901338	1907448	UP000051771_1736544.acs
Bacteria	0.88788	1573771	UP000051775_1736395.acs
Bacteria	0.908643	942970	UP000051777_1735683.acs
Bacteria	0.923516	690384	UP000051780_1640508.acs
Bacteria	0.920514	581517	UP000051789_1423810.acs
Bacteria	0.913349	852229	UP000051790_1423769.acs
Bacteria	0.890882	1381172	UP000051793_1736390.acs
Bacteria	0.924673	1150310	UP000051802_676599.acs
Bacteria	0.918398	663238	UP000051804_1291734.acs
Bacteria	0.941903	968037	UP000051809_75695.acs
Bacteria	0.930879	1823744	UP000051810_1736295.acs
Bacteria	0.945122	520490	UP000051813_1423738.acs
Bacteria	0.671368	1553365	UP000051815_1736462.acs
Bacteria	0.888648	1861035	UP000051818_1736535.acs
Bacteria	0.900644	1184469	UP000051819_1736496.acs
Bacteria	0.920065	745526	UP000051820_1423807.acs
Bacteria	0.929722	1218436	UP000051822_1736361.acs
Bacteria	0.905692	1921382	UP000051826_1736287.acs
Bacteria	0.885561	2030878	UP000051829_1736486.acs
Bacteria	0.876629	1301898	UP000051830_1736354.acs
Bacteria	0.924642	144814	UP000051833_1703767.acs
Bacteria	0.913305	1488852	UP000051834_1736420.acs
Bacteria	0.932889	621057	UP000051841_1410657.acs
Bacteria	0.918599	958480	UP000051845_1423733.acs
Bacteria	0.915135	1087083	UP000051853_1703409.acs
Bacteria	0.904259	1395197	UP000051854_1736594.acs
Bacteria	0.897002	1143063	UP000051855_1736397.acs
Bacteria	0.885614	1180303	UP000051858_1736326.acs
Bacteria	0.945428	533784	UP000051859_331679.acs
Bacteria	0.910393	849325	UP000051861_1703775.acs
Bacteria	0.933613	1330008	UP000051864_1729724.acs
Bacteria	0.930902	283372	UP000051867_1703423.acs
Bacteria	0.935306	1322757	UP000051870_1715693.acs
Bacteria	0.942531	272733	UP000051874_1655587.acs
Bacteria	0.930398	344556	UP000051875_1703397.acs
Bacteria	0.903388	2134414	UP000051876_1736522.acs
Bacteria	0.926158	1109097	UP000051878_1712028.acs
Bacteria	0.924349	636101	UP000051886_449659.acs
Bacteria	0.93465	1351557	UP000051888_157838.acs
Bacteria	0.88667	791217	UP000051896_1640513.acs
Bacteria	0.701191	752819	UP000051899_1703777.acs
Bacteria	0.931593	993995	UP000051901_1703411.acs
Bacteria	0.891142	915701	UP000051903_1703416.acs
Bacteria	0.923275	643430	UP000051906_616990.acs
Bacteria	0.914965	1581867	UP000051907_1736473.acs
Bacteria	0.930306	1077378	UP000051912_1714344.acs
Bacteria	0.918048	1001125	UP000051914_1736426.acs
Bacteria	0.899142	897166	UP000051916_1640509.acs
Bacteria	0.907378	1248521	UP000051919_1736407.acs
Bacteria	0.910923	1126609	UP000051932_1736216.acs
Bacteria	0.90226	2304212	UP000051936_989370.acs
Bacteria	0.897578	1661918	UP000051939_1736439.acs
Bacteria	0.890052	1281100	UP000051941_1736609.acs
Bacteria	0.910073	422518	UP000051944_930946.acs
Bacteria	0.913808	2084310	UP000051948_1736411.acs
Bacteria	0.90212	1070655	UP000051965_1736394.acs
Bacteria	0.912281	1610026	UP000051967_1736508.acs
Bacteria	0.915434	1067815	UP000051970_1736550.acs
Bacteria	0.829708	1083352	UP000051975_1703359.acs
Bacteria	0.942526	822675	UP000051978_1735324.acs
Bacteria	0.894585	1352199	UP000051980_1736349.acs
Bacteria	0.921989	313331	UP000051986_1704235.acs
Bacteria	0.897808	659648	UP000051988_1703400.acs
Bacteria	0.915156	643850	UP000051991_1640514.acs
Bacteria	0.928658	449040	UP000051992_1629.acs
Bacteria	0.940444	804405	UP000051999_1114972.acs
Bacteria	0.943896	817514	UP000052007_1732214.acs
Bacteria	0.904452	584383	UP000052008_1703770.acs
Bacteria	0.922419	820081	UP000052010_1704024.acs
Bacteria	0.92864	433825	UP000052012_1423781.acs
Bacteria	0.91853	886848	UP000052013_1423739.acs
Bacteria	0.936224	720919	UP000052015_908809.acs
Bacteria	0.87138	908480	UP000052016_1703388.acs
Bacteria	0.922237	318625	UP000052020_1704032.acs
Bacteria	0.930817	1235929	UP000052022_928856.acs
Bacteria	0.908448	1270044	UP000052050_1736251.acs
Bacteria	0.932011	1002130	UP000052052_344882.acs
Bacteria	0.9253	700920	UP000052054_1703384.acs
Bacteria	0.912672	1502100	UP000052057_1736543.acs
Bacteria	0.89884	889905	UP000052058_1704028.acs
Bacteria	0.901245	1315157	UP000052062_1736249.acs
Bacteria	0.919579	954967	UP000052063_1703407.acs
Bacteria	0.895455	1369298	UP000052064_1736254.acs
Bacteria	0.910555	1524751	UP000052066_1736429.acs
Bacteria	0.893676	1232780	UP000052067_1736364.acs
Bacteria	0.917125	1439732	UP000052122_1736330.acs
Bacteria	0.91456	667961	UP000052133_1703413.acs
Bacteria	0.946576	904229	UP000052137_533247.acs
Bacteria	0.944881	642181	UP000052139_1655630.acs
Bacteria	0.91694	1499049	UP000052141_1736563.acs
Bacteria	0.908554	1421238	UP000052161_1736355.acs
Bacteria	0.917497	575092	UP000052164_1704029.acs
Bacteria	0.922146	537015	UP000052166_1703414.acs
Bacteria	0.929872	448334	UP000052181_1703415.acs
Bacteria	0.928454	456244	UP000052185_1704030.acs
Bacteria	0.916005	1347192	UP000052187_1509405.acs
Bacteria	0.900385	1355987	UP000052232_1420583.acs
Bacteria	0.912354	1864961	UP000052243_1552121.acs
Bacteria	0.90195	2239087	UP000052254_1706231.acs
Bacteria	0.899066	2140716	UP000052945_1609103.acs
Bacteria	0.929426	836629	UP000052954_1380763.acs
Bacteria	0.921187	1189672	UP000052965_1592629.acs
Bacteria	0.918079	586753	UP000052979_145458.acs
Bacteria	0.888522	2813540	UP000052982_1943.acs
Bacteria	0.944715	801989	UP000052994_1090471.acs
Bacteria	0.94509	540225	UP000053000_1090379.acs
Bacteria	0.911639	999509	UP000053012_663704.acs
Bacteria	0.941734	138587	UP000053013_1641374.acs
Bacteria	0.933769	1084787	UP000053015_1734395.acs
Bacteria	0.892819	2307537	UP000053024_285568.acs
Bacteria	0.950583	783584	UP000053031_1036674.acs
Bacteria	0.935714	676788	UP000053033_1766620.acs
Bacteria	0.928242	406268	UP000053040_1635264.acs
Bacteria	0.900264	1550657	UP000053043_1730094.acs
Bacteria	0.939086	598795	UP000053051_1165094.acs
Bacteria	0.937607	788013	UP000053070_502682.acs
Bacteria	0.937857	451040	UP000053082_1635281.acs
Bacteria	0.943036	1268626	UP000053086_1700846.acs
Bacteria	0.937956	1291125	UP000053091_1678841.acs
Bacteria	0.937431	1051855	UP000053092_1734400.acs
Bacteria	0.924267	1311359	UP000053102_1686064.acs
Bacteria	0.907799	544618	UP000053116_1635273.acs
Bacteria	0.893015	2751139	UP000053127_67386.acs
Bacteria	0.886152	969022	UP000053133_1688405.acs
Bacteria	0.938025	608596	UP000053136_1703383.acs
Bacteria	0.884508	738268	UP000053139_1703410.acs
Bacteria	0.905869	1620715	UP000053148_1734396.acs
Bacteria	0.921232	249908	UP000053159_1635291.acs
Bacteria	0.931371	178876	UP000053161_1403933.acs
Bacteria	0.919897	632351	UP000053171_37923.acs
Bacteria	0.930251	150997	UP000053180_1635290.acs
Bacteria	0.935883	1058302	UP000053192_1635257.acs
Bacteria	0.91015	1229964	UP000053199_993070.acs
Bacteria	0.935517	888818	UP000053226_1354267.acs
Bacteria	0.880617	3188279	UP000053244_135947.acs
Bacteria	0.936168	587536	UP000053249_935547.acs
Bacteria	0.911504	870992	UP000053253_1681197.acs
Bacteria	0.895977	2024708	UP000053256_1609095.acs
Bacteria	0.893029	2870677	UP000053260_909626.acs
Bacteria	0.892906	2309017	UP000053271_68231.acs
Bacteria	0.937455	332395	UP000053274_1655562.acs
Bacteria	0.938531	856518	UP000053300_1705602.acs
Bacteria	0.9453	571701	UP000053314_1641393.acs
Bacteria	0.941636	1334223	UP000053333_1300346.acs
Bacteria	0.943934	989891	UP000053370_1678840.acs
Bacteria	0.8889	2258355	UP000053372_371196.acs
Bacteria	0.954193	94455	UP000053380_915437.acs
Bacteria	0.932335	968846	UP000053382_1734406.acs
Bacteria	0.898126	240719	UP000053383_1703392.acs
Bacteria	0.883991	879460	UP000053394_1609106.acs
Bacteria	0.940201	1233813	UP000053401_1681196.acs
Bacteria	0.937511	1147843	UP000053404_1734398.acs
Bacteria	0.901895	1071027	UP000053405_1121927.acs
Bacteria	0.943131	495101	UP000053409_1635275.acs
Bacteria	0.905757	197518	UP000053417_1666915.acs
Bacteria	0.901389	979621	UP000053418_1736303.acs
Bacteria	0.885343	2333221	UP000053420_1609100.acs
Bacteria	0.922734	167170	UP000053435_1641386.acs
Bacteria	0.903133	1926251	UP000053444_1772283.acs
Bacteria	0.939193	823728	UP000053455_874156.acs
Bacteria	0.930209	833031	UP000053464_1581420.acs
Bacteria	0.930614	665279	UP000053467_1635277.acs
Bacteria	0.863484	135330	UP000053469_1641388.acs
Bacteria	0.921581	1542997	UP000053474_1217418.acs
Bacteria	0.922448	747126	UP000053476_381306.acs
Bacteria	0.934592	310490	UP000053481_1641376.acs
Bacteria	0.907744	995290	UP000053496_1736410.acs
Bacteria	0.913835	1456094	UP000053513_1206458.acs
Bacteria	0.940936	436211	UP000053518_1069530.acs
Bacteria	0.91778	478732	UP000053528_1401063.acs
Bacteria	0.949238	688134	UP000053531_1685380.acs
Bacteria	0.938299	159175	UP000053541_1641391.acs
Bacteria	0.931976	871762	UP000053557_1765683.acs
Bacteria	0.923565	1045318	UP000053563_1732019.acs
Bacteria	0.949087	137958	UP000053569_1655578.acs
Bacteria	0.948144	589173	UP000053570_242161.acs
Bacteria	0.952266	882842	UP000053586_1121923.acs
Bacteria	0.943068	1223772	UP000053625_1402860.acs
Bacteria	0.933803	525612	UP000053634_1635288.acs
Bacteria	0.92877	649036	UP000053644_1703403.acs
Bacteria	0.916073	599313	UP000053663_1592330.acs
Bacteria	0.93995	1472666	UP000053666_1736699.acs
Bacteria	0.919567	1074602	UP000053675_472175.acs
Bacteria	0.895684	663521	UP000053677_198822.acs
Bacteria	0.939438	1084126	UP000053681_1414648.acs
Bacteria	0.910989	762090	UP000053683_1703404.acs
Bacteria	0.922966	321611	UP000053687_1592727.acs
Bacteria	0.954452	279869	UP000053688_1236703.acs
Bacteria	0.940846	1253371	UP000053690_1685378.acs
Bacteria	0.924305	1436323	UP000053691_1759074.acs
Bacteria	0.959065	183521	UP000053697_1380771.acs
Bacteria	0.917707	1543440	UP000053705_155892.acs
Bacteria	0.947659	760291	UP000053718_1517416.acs
Bacteria	0.933994	361638	UP000053725_1655574.acs
Bacteria	0.916413	1190505	UP000053761_1736477.acs
Bacteria	0.943549	307214	UP000053784_1179155.acs
Bacteria	0.934744	144346	UP000053785_1403934.acs
Bacteria	0.910219	175557	UP000053786_1641387.acs
Bacteria	0.932848	1179916	UP000053791_1685379.acs
Bacteria	0.899172	666787	UP000053813_1635262.acs
Bacteria	0.923502	654526	UP000053828_1641375.acs
Bacteria	0.93803	667447	UP000053839_1635258.acs
Bacteria	0.897852	2502407	UP000053859_146537.acs
Bacteria	0.919745	518097	UP000053860_294710.acs
Bacteria	0.95365	460471	UP000053881_217031.acs
Bacteria	0.943096	150642	UP000053899_735332.acs
Bacteria	0.932917	1093476	UP000053902_1499686.acs
Bacteria	0.798114	348066	UP000053904_1641389.acs
Bacteria	0.882965	2933057	UP000053923_68262.acs
Bacteria	0.953256	841495	UP000053932_1298881.acs
Bacteria	0.952742	213425	UP000053944_1527299.acs
Bacteria	0.906433	551133	UP000053947_1217799.acs
Bacteria	0.919756	546437	UP000053978_1635286.acs
Bacteria	0.915779	1552009	UP000053994_406341.acs
Bacteria	0.95669	629363	UP000053999_1635292.acs
Bacteria	0.941895	329974	UP000054004_1165095.acs
Bacteria	0.925372	1244527	UP000054010_765420.acs
Bacteria	0.895945	1780286	UP000054011_936756.acs
Bacteria	0.924743	1319364	UP000054021_1759073.acs
Bacteria	0.901606	2369746	UP000054024_146536.acs
Bacteria	0.930131	367773	UP000054036_1703396.acs
Bacteria	0.946666	770584	UP000054041_1655636.acs
Bacteria	0.923004	353179	UP000054043_1479239.acs
Bacteria	0.894988	2650312	UP000054048_1609098.acs
Bacteria	0.939328	507591	UP000054050_1635272.acs
Bacteria	0.911332	429475	UP000054051_1070319.acs
Bacteria	0.95059	976217	UP000054058_1122207.acs
Bacteria	0.940804	442456	UP000054075_59196.acs
Bacteria	0.937121	684394	UP000054078_1299998.acs
Bacteria	0.936357	504760	UP000054092_1184387.acs
Bacteria	0.950901	360682	UP000054093_710394.acs
Bacteria	0.941999	1274383	UP000054099_1017270.acs
Bacteria	0.887559	269318	UP000054105_1703393.acs
Bacteria	0.893716	210326	UP000054111_58135.acs
Bacteria	0.916257	1267615	UP000054127_1759078.acs
Bacteria	0.931894	451662	UP000054148_1074049.acs
Bacteria	0.927448	605109	UP000054172_1702214.acs
Bacteria	0.878284	2395062	UP000054175_67257.acs
Bacteria	0.943241	79208	UP000054198_1403938.acs
Bacteria	0.933525	713170	UP000054199_1703406.acs
Bacteria	0.893407	519988	UP000054201_587.acs
Bacteria	0.925577	1338913	UP000054223_1751427.acs
Bacteria	0.940579	1320002	UP000054239_1712383.acs
Bacteria	0.894446	2665306	UP000054241_67285.acs
Bacteria	0.945264	58010	UP000054245_1641392.acs
Bacteria	0.920974	1176746	UP000054250_1230466.acs
Bacteria	0.952835	410286	UP000054262_383631.acs
Bacteria	0.948333	515917	UP000054273_1090375.acs
Bacteria	0.937901	623224	UP000054281_1734407.acs
Bacteria	0.942834	1071825	UP000054283_29486.acs
Bacteria	0.902144	906499	UP000054314_1386082.acs
Bacteria	0.88575	1139415	UP000054319_1295626.acs
Bacteria	0.915632	837360	UP000054338_1666904.acs
Bacteria	0.933576	892853	UP000054346_1734397.acs
Bacteria	0.939827	698340	UP000054347_1703351.acs
Bacteria	0.932108	978495	UP000054352_1526735.acs
Bacteria	0.919532	940337	UP000054354_1365108.acs
Bacteria	0.932185	109024	UP000054357_592678.acs
Bacteria	0.950863	702921	UP000054363_435908.acs
Bacteria	0.94797	52581	UP000054378_1659196.acs
Bacteria	0.92488	1336786	UP000054396_1685382.acs
Bacteria	0.932166	607078	UP000054404_59561.acs
Bacteria	0.941516	413677	UP000054415_1527300.acs
Bacteria	0.945654	197040	UP000054420_1243581.acs
Bacteria	0.937184	742140	UP000054422_1498499.acs
Bacteria	0.949905	211952	UP000054437_1641390.acs
Bacteria	0.941712	1034147	UP000054457_1685377.acs
Bacteria	0.904748	1044346	UP000054460_1732020.acs
Bacteria	0.940115	749741	UP000054462_537288.acs
Bacteria	0.919826	119799	UP000054465_1666918.acs
Bacteria	0.9452	1348731	UP000054473_1761910.acs
Bacteria	0.951161	432615	UP000054480_1635294.acs
Bacteria	0.920784	1103888	UP000054487_1736557.acs
Bacteria	0.90796	179323	UP000054497_1703395.acs
Bacteria	0.94439	334713	UP000054502_1219585.acs
Bacteria	0.938828	417606	UP000054510_1081644.acs
Bacteria	0.945159	940578	UP000054526_1590652.acs
Bacteria	0.935357	146257	UP000054529_1401651.acs
Bacteria	0.918604	851145	UP000054531_1703412.acs
Bacteria	0.885313	2280864	UP000054537_1869.acs
Bacteria	0.917231	1528383	UP000054545_1230461.acs
Bacteria	0.936979	998065	UP000054600_1122169.acs
Bacteria	0.933392	955316	UP000054608_458.acs
Bacteria	0.937833	1064207	UP000054618_45073.acs
Bacteria	0.933173	893477	UP000054662_45076.acs
Bacteria	0.908275	2824498	UP000054683_1232866.acs
Bacteria	0.939446	972462	UP000054693_40335.acs
Bacteria	0.934614	1025687	UP000054698_453.acs
Bacteria	0.944866	176754	UP000054705_110500.acs
Bacteria	0.945978	300959	UP000054707_29466.acs
Bacteria	0.936725	993237	UP000054715_455.acs
Bacteria	0.912468	1965106	UP000054717_326475.acs
Bacteria	0.932753	1079738	UP000054725_45070.acs
Bacteria	0.920877	1065030	UP000054729_66969.acs
Bacteria	0.883087	2175375	UP000054731_1737066.acs
Bacteria	0.932072	1109786	UP000054742_29422.acs
Bacteria	0.932985	878026	UP000054761_454.acs
Bacteria	0.888067	2658951	UP000054770_326476.acs
Bacteria	0.928123	773064	UP000054785_45065.acs
Bacteria	0.884477	2528181	UP000054804_1765722.acs
Bacteria	0.920629	1193212	UP000054823_321267.acs
Bacteria	0.892214	1026549	UP000054837_767452.acs
Bacteria	0.908179	1351983	UP000054844_207340.acs
Bacteria	0.91757	1948313	UP000054849_1777132.acs
Bacteria	0.938972	718026	UP000054859_45056.acs
Bacteria	0.939627	866165	UP000054869_45067.acs
Bacteria	0.924794	410337	UP000054873_1635274.acs
Bacteria	0.941074	1009164	UP000054874_290052.acs
Bacteria	0.934453	978053	UP000054877_452.acs
Bacteria	0.924598	623224	UP000054930_1635293.acs
Bacteria	0.931627	1340933	UP000054935_441103.acs
Bacteria	0.957733	625489	UP000054945_1635280.acs
Bacteria	0.905767	2153212	UP000054977_326474.acs
Bacteria	0.938896	722513	UP000054997_45068.acs
Bacteria	0.938568	923784	UP000055035_456.acs
Bacteria	0.940846	1319558	UP000055060_360412.acs
Bacteria	0.935482	1089595	UP000055136_1748243.acs
Bacteria	0.947377	800210	UP000055186_1646498.acs
Bacteria	0.903789	1270377	UP000055590_1391653.acs
Bacteria	0.936346	1107325	UP000055611_1716143.acs
Bacteria	0.920609	1325449	UP000055617_1779382.acs
Bacteria	0.941338	959551	UP000055668_1735012.acs
Bacteria	0.919661	1247079	UP000055883_595593.acs
Bacteria	0.951092	1183837	UP000056090_589873.acs
Bacteria	0.94967	534910	UP000056322_1581680.acs
Bacteria	0.93605	1141124	UP000056419_46506.acs
Bacteria	0.957887	177501	UP000056466_186490.acs
Bacteria	0.918832	1461542	UP000056576_1768242.acs
Bacteria	0.922832	690410	UP000056623_1658672.acs
Bacteria	0.91602	1291571	UP000056630_1739114.acs
Bacteria	0.893338	2147284	UP000056717_1751294.acs
Bacteria	0.921701	1773294	UP000056897_1678028.acs
Bacteria	0.920511	1153755	UP000056905_69395.acs
Bacteria	0.910101	1304597	UP000056968_1332080.acs
Bacteria	0.935701	654515	UP000057144_1712675.acs
Bacteria	0.926076	1153148	UP000057158_1603606.acs
Bacteria	0.886954	990024	UP000057181_446860.acs
Bacteria	0.92601	969683	UP000057609_345632.acs
Bacteria	0.906853	683332	UP000057652_1635289.acs
Bacteria	0.928899	1437298	UP000057710_1734399.acs
Bacteria	0.916264	1474271	UP000057790_1080068.acs
Bacteria	0.94055	853711	UP000057938_361183.acs
Bacteria	0.943511	1177855	UP000057981_1736674.acs
Bacteria	0.952313	436720	UP000058020_1705394.acs
Bacteria	0.912035	1424783	UP000058074_33050.acs
Bacteria	0.945784	849731	UP000058129_1750719.acs
Bacteria	0.91079	1022284	UP000058305_412690.acs
